videoId,title,movieName,genres,subtitles,word_count
Eh993__rOxA,"Me Before You Official Trailer #1 (2016) -  Emilia Clarke, Sam Claflin Movie HD",Me Before You,"['Drama', 'Romance']","You've tried the chicken factory? I'm still having nightmares about those giblets. We've tried beautician? Turns out hot wax is not my friend I'm running out of options for you Louisa. Please I'll take anything. Well this is new...care and companionship for a disabled man Do you have any experience with caregiving? Um I've never done it but I'm sure I could learn Then lets go meet Will Will, this is Louisa Clark. Nathan will talk you through Will's routines and equipment You don't have to talk across me mother. My brain isn't paralyzed...yet. Good morning! Urgh... he hates me Everytime I speak he looks at me like I'm stupid Well, to be fair, you are pretty stupid. Yeah, but he doesn't know that yet. Interesting choice of footwear. What do you mean by that? Well, they can't be from around here. Why not? This is the kind of place people come to when they've got tired of actually living I'm happy here Well, you shouldn't be. You only get one life. Its actually your duty to live it as fully as possible No, stay Tell me something good When I was little, my favourite outfit was my bumblebee tights Bumblebee tights? Black and yellow stripes Oh dear god Didn't you ever love anything that much? Yes Please don't tell me you shaved off my eyebrows Only the one Can I take you somewhere? You are so going on a date with Will Trainer It's too booby Get the red dress out I don't want to go in yet. I just want to be a man who's been to a concert with a girl in a red dress, a few minutes more I promised my parents 6 months and thats what I've given them But that was before Me I want him to live but only if he wants to live I can't just let this happen You can't change who people are Then what can you do? You love them I don't want you to miss all the things that someone else could give you But I can make you happy I have become a whole new person because of you Do you know something Clark? You are pretty much the only thing that makes me wanna get up in the morning",383
YPG4I2jPSRE,Franklin — Official Trailer | Apple TV+,Franklin —,"['Animation', 'Family']","You're up
to something. I would not claim
otherwise. You are -  I am. Benjamin Franklin. The Congress has
sent me here as a representative
of the United States. To elicit France in
our war against England. America requires men,
money and arms. Without your aid the United States will
end before it has begun. Grandfather, how
long must we stay?  Until we win
France to our side- -or we are hanged. Is there a third choice? Diplomacy must
never be a siege but a seduction. We both know
you are trouble. You're up
to something. I am plotting to deliver
ships to the United States. No, you're up
to something else. We have made
an offer. Beware a
Frenchman's promise. Is everything alright? Possibly not. Someone is
spying on us. Be careful. France has nothing to gain
joining with America. The British will
defeat you. It may cost us. But it will
cost you more. If the price is our lives we'll pay it. I don't know
who I can trust. I'm here to
help my country. But time is
running out. Who are you really? You are what the
role requires you to be. This is a
dangerous game. That's just the sort
of game I like.",209
xB7b3RzicUU,Family Star Trailer - Vijay Deverakonda | Mrunal | Parasuram | Dil Raju | Gopi Sundar,Family Star,"['Comedy', 'Romance', 'Drama', 'Action']",,0
L5PW5r3pEOg,Pearl | Official Trailer HD | A24,Pearl,"['Horror', 'Drama']","Please Lord, make me the biggest star
the world has ever known. So that I'll make it far,
far away from this place. Now caring for your family
during these times is admirable, but you only get one take at this life. If only they would just die. Pardon? Nothing. Theda! I wanna be special, dancing up on the screen like the pretty girls in the pictures. I will not let you leave this farm again. I'm worried there may be
something real wrong with me. Rumor has it they only
take one gal per town. Next. We're looking for someone with X-factor. Has to be me. How about a film nobody else has seen? Is it legal? It will be eventually. I know what I've done. Bad things. Terrible, awful, murderous things. Help me! I want to be loved from as many people as possible. But truth is I'm not really a good person. The whole world is gonna know my name!",163
xB7b3RzicUU,Family Star Trailer - Vijay Deverakonda | Mrunal | Parasuram | Dil Raju | Gopi Sundar,Family Star,"['Comedy', 'Romance', 'Drama', 'Action']",,0
L5PW5r3pEOg,Pearl | Official Trailer HD | A24,Pearl,"['Horror', 'Drama']","Please Lord, make me the biggest star
the world has ever known. So that I'll make it far,
far away from this place. Now caring for your family
during these times is admirable, but you only get one take at this life. If only they would just die. Pardon? Nothing. Theda! I wanna be special, dancing up on the screen like the pretty girls in the pictures. I will not let you leave this farm again. I'm worried there may be
something real wrong with me. Rumor has it they only
take one gal per town. Next. We're looking for someone with X-factor. Has to be me. How about a film nobody else has seen? Is it legal? It will be eventually. I know what I've done. Bad things. Terrible, awful, murderous things. Help me! I want to be loved from as many people as possible. But truth is I'm not really a good person. The whole world is gonna know my name!",163
r51cYVZWKdY,The Flash - Official Trailer 2,The Flash,"['Action', 'Adventure', 'Science Fiction']","♪♪♪ - I lost my parents. That pain... ...made me who I am. I spent a lifetime trying to
right the wrongs of the past... ...as if fighting crime
would bring my parents back. You actually did it. ♪♪♪ - I can't imagine
what you've been through. - I love you, Monkey.
- [laughter] - You lost
both parents in one day. - Barry! Call 911 now! - I went back in time
to save my parents. But instead... I completely broke the universe. - If you went back
and changed the past... - This world must die. - ...you changed the future. - Do you know
what this symbol stands for? - It means hope, right? ♪♪♪ - I will help you fight Zod. ♪♪♪ - You want to get nuts? - [wings flapping, chirping]
- Let's get nuts. ♪♪♪ - I have to undo what I did. - These scars we have... make us who we are. We're not meant to go back
and fix them. Don't let your tragedy
define you. - [screaming] - What did you do?! ♪♪♪ [grunts] ♪♪♪ - No matter what we do...
- [screaming] ...we're not gonna be able
to fix this. - No! Nobody dies! ♪♪♪ [wind whistling] ♪♪♪ - You're strapped
to your parachutes. - Where's yours? Whoo!
[yells] ♪♪♪",220
t433PEQGErc,JOKER - Teaser Trailer - Now Playing In Theaters,JOKER,"['Crime', 'Thriller', 'Drama']","Arthur, does it help
to have someone to talk to? ♪♪ My mother always tells me... ...to smile and
put on a happy face. She told me I had a purpose. To bring laughter
and joy to the world. Hey! Hey! Stop them! Is it just me... ...or is it getting
crazier out there? ♪♪ What? [laughing] [laughing] What's so funny? Freak! [laughing] ♪♪ Gotham's lost its way. What kind of coward would do something
that cold-blooded? Someone who hides 
behind a mask. I used to think that my life was a tragedy. But now I realize... ...it's a comedy. ♪♪",101
WWWDskI46Js,Transformers: Rise of the Beasts | Official Teaser Trailer (2023 Movie),Transformers: Rise of the Beasts,"['Action', 'Adventure', 'Science Fiction']","[roaring] Stand down! I'm not the one to fear, Prime. There is a darkness coming. - Pull over!
- I’m not driving! Aaaahhh! Of all the threats from both your past and future. You’ve never faced anything like this. Let them come. This can’t be real,
this can’t be real. Okay, it’s real.",53
cZcHc3zEEoc,Scoop | Official Trailer | Netflix,Scoop,['Drama'],"An hour of television
can change everything. Three women and a whippet? Wouldn't have seen that
in a BBC studio when I started. Allegations surrounding
Jeffrey Epstein include his friend Prince Andrew. Sam, let's start pushing the Palace.
I want it for us. You're chasing a story
we're never gonna get. This is the work. My job… is booking
the people we can't just call up. Hello, everyone. You have a problem
that won't go away. We're looking at options. There is a red line. I've never been smuggled
into a palace before. If I do an interview,
the question is, why you? With respect,
you know how people see you. Spell it out. Randy Andy… ""With respect""? Everything has changed.
The FBI are raiding Epstein's home. You can't stay silent. South drawing room,
two chairs, six feet apart. It's like a western. Make no mistake,
if we don't get the tone right, the story won't be him. It'll be us. Your Royal Highness. Tomorrow night,
in an unprecedented interview, we will hear from the Duke himself. You know, I thought
that all went very well. All across the world, every paper, on every news channel,
this is the story. Go away! This is only going to get bigger. This interview, does it matter? Yeah, it matters.",217
XOsZq_5s-ak,BAGHEAD | Official Trailer | STUDIOCANAL,BAGHEAD,"['Horror', 'Thriller']","(Iris) My dad, he died. (Gasps) (Gasps) I'm the solicitor
of your father’s estate. (Eerie instrumental music) My dad owned this place? I don’t have any memories with him.
This is all I have right now. If you're watching this,
then I'm already dead. (Cuckoo call) (Breathing) (Owen) This property
comes with a special tenant. You're the one thing that stands
between her and the outside world. (Katie) You’re joking. (Eerie music continues) (Katie) What is that? Come out, come out,
wherever you are. (Katie) Iris... ...we shouldn’t be here. (Iris) What is she? She has the power
to bring back the dead. (Pitter-pattering) I want to see her.
Money is really no object. I want to talk to my wife. (Owen) She only gives you
two minutes. - Sarah.
- (Owen) After that, she’s in control. (Buzzing) (Iris) What’s going on? We are not safe here. - (Iris) How do I control her?
- (Crack) This isn’t something
you can control! (Strident music and noises) (Music stops) (Snivelling) I’m going to kill you. (Owen) You can’t kill her. (Quick tense music) (Owen) You cannot let her
out of the basement.",191
eGNnpVKxV6s,HOUSE OF GUCCI | Official Trailer #2 | MGM Studios,HOUSE OF GUCCI,"['Drama', 'History', 'Crime']","- I don't consider myself a particularly ethical person, but I'm fair. Gucci, it was a name
that sounded so sweet, so seductive. - Come, meet the family. - Everybody, this is Patrizia
and this is my family. (people yelling) - Kick his teeth out. - They had it all, wealth, style, power. Who wouldn't kill for that? - Ah ah. (Music) - Ah Maurizio, my nephew. - I've been a Gucci all my life. It is an empire. - You can help the family. Gucci's not exciting
and everybody knows it. - At least it's my name sweetie. - Our name, sweetie. ♪ Sweet dreams are made of this ♪ ♪ Who am I to disagree ♪ ♪ I travel the world and the seven seas ♪ - Gucci needs new blood. - Gucci is what I say it is. This is not a woman's game, remember that. - Madness. Who does he think he is? It's time to take out the trash. ♪ Some of them want to use you ♪ - Gucci is a rare animal. It must be protected. - Protected from who? - From whoever threatens it. - What game are you playing? - But we're a family. - You traitor. - Gucci is my name too. - Who does what? - Oh. - Don't miss. (music) - I don't consider myself a particularly ethical person. - No! - But I am fair. (music) (gun booming) - I subscribe to
unconventional punishments. (spoon dinging) ♪ Sweet dreams are made of this ♪",257
